id_ville,ville,date,pm25,dioxyde_soufre,monoxyde_carbone,indice_pollution,population,temperature_moyenne
6,Nantes,2017-01,30.52,5.94,0.61,93.38,307304.0,11.32
6,Nantes,2023-08,19.9,999.0,0.75,73.4,339.0,11.9
6,Nantes,2024-12,6.94,6.44,0.68,36.52,200193.0,12.14
6,Nantes,2024-10,9.66,10.63,0.43,36.97,273.0,13.49
6,Nantes,2023-05,22.0,7.79,0.95,73.67,270.0,11.54
6,Nantes,2017-04,23.48,3.82,1.1,78.28,379979.0,10.96
6,Nantes,2019-01,24.53,8.49,0.7,75.26,394.0,14.2
6,Nantes,2020-01,7.01,5.79,1.1,46.25,304828.0,11.1
6,Nantes,2020-09,1.3,7.45,0.5,43.32,199109.60194174756,13.6
6,Nantes,2021-09,114.2490291262136,8.28,0.8,79.9,332238.0,11.47
6,Nantes,2024-03,25.09,11.92,0.65,8.45,361804.0,10.88
7,Strasbourg,2016-01,22.63,16.08,1.05,94.08,250002.0,8.89
7,Strasbourg,2019-06,20.8,10.14,0.82,77.13,334.0,10.8
7,Strasbourg,2019-08,2.44,11.54,0.69,86.38,286979.0,11.93
7,Strasbourg,2022-03,27.03,12.96,0.98,93.61,196188.17647058822,11.3
7,Strasbourg,2020-01,2.15,20.296601941747575,1.38,86.2,303917.0,10.29
7,Strasbourg,2018-12,20.65,12.35,0.39,7.01,357553.0,30.0
7,Strasbourg,2017-04,25.69,6.96,1.25,95.36,447602.0,9.68
7,Strasbourg,2016-09,30.6,5.6,0.74,88.38,308957.0,12.03
7,Strasbourg,2022-10,2.88,15.1,0.13,100.0,304.0,10.0
7,Strasbourg,2016-08,26.4,19.33,1.11,100.0,293004.0,11.2
7,Strasbourg,2016-12,1.74,9.07,0.81,64.07,345841.0,1.1
7,Strasbourg,2024-11,30.1,17.49,0.4,100.0,287.0,10.25
7,Strasbourg,2021-01,2.51,11.72,1.16,93.1,300.0,9.7
7,Strasbourg,2021-12,18.7,16.83,0.5,82.53,297724.0,10.46
7,Strasbourg,2020-03,18.6,11.7,9.59,74.95,354204.0,8.4
7,Strasbourg,2023-06,30.64,16.5,0.57,100.0,307518.0,9.96
7,Strasbourg,2024-05,27.94,12.01,1.0,9.27,260533.0,10.34
7,Strasbourg,2023-04,18.577475728155342,1.17,0.52,52.26,300.0,11.4
7,Strasbourg,2023-05,23.49,2.64,0.73,58.94,358.0,9.71
7,Strasbourg,2016-03,17.6,11.38,1.34,6.97,370738.0,10.48
7,Strasbourg,2022-08,23.59,17.74,0.66,100.0,263718.0,10.83
7,Strasbourg,2024-02,23.93,18.16,1.23,1.0,332290.0,11.31
7,Strasbourg,2017-10,21.03,9.22,0.7,76.85,264115.0,10.71
7,Strasbourg,2019-09,2.22,8.41,1.1,78.46,316.0,1.03
7,Strasbourg,2021-08,25.26,9.93,0.39,80.96,350330.0,9.27
7,Strasbourg,2020-05,23.35,6.77,0.54,69.13,295526.0,10.17
7,Strasbourg,2023-02,29.4,1.65,1.0,100.0,196188.17647058822,11.15
7,Strasbourg,2018-03,28.31,10.01,1.05,100.0,284.0,11.19
7,Strasbourg,2020-10,10.29,18.51,6.57,62.57,211848.0,9.6
7,Strasbourg,2017-08,21.73,14.27,0.4,82.99,154780.0,1.02
7,Strasbourg,2023-07,22.34,9.68,0.31,62.27,301334.0,10.24
7,Strasbourg,2021-03,28.78,10.62,1.07,97.11,287.0,11.29
7,Strasbourg,2023-08,17.62,999.0,1.19,77.61,272970.0,1.13
7,Strasbourg,2017-01,16.33,21.07,0.85,84.8,259588.0,11.16
7,Strasbourg,2021-02,23.28,16.97,0.59,67.96788461538462,285414.0,9.9
7,Strasbourg,2019-02,29.85,8.27,1.31,92.46,999.0,10.129207920792082
7,Strasbourg,2018-06,1.48,13.53,0.54,59.44,299.0,11.1
7,Strasbourg,2019-11,18.48,15.81,0.75,76.2,339318.0,1.01
7,Strasbourg,2019-10,16.92,12.4,0.84,71.75,196188.17647058822,8.96
7,Strasbourg,2018-05,32.13,14.15,1.13,100.0,327.0,11.08
7,Strasbourg,2017-03,24.1,20.296601941747575,0.95,89.31,315312.0,10.129207920792082
7,Strasbourg,2022-11,22.73,12.85,0.64,83.49,259626.0,10.4
7,Strasbourg,2023-11,2.99,13.42,1.22,100.0,232.0,10.129207920792082
7,Strasbourg,2021-09,14.0,12.61,0.54,55.4,268820.0,9.4
7,Strasbourg,2016-07,19.7,10.4,1.3902941176470593,78.44,231.0,10.129207920792082
7,Strasbourg,2020-04,4.41,9.62,1.17,29.33,139618.0,11.4
7,Strasbourg,2023-01,23.94,9.4,1.09,78.13,196188.17647058822,9.84
7,Strasbourg,2024-03,18.28,15.63,0.4,78.63,230.0,11.1
7,Strasbourg,2019-04,28.5,13.0,0.9,94.58,245.0,1.26
7,Strasbourg,2017-11,37.22,5.17,0.3,100.0,256.0,10.48
7,Strasbourg,2022-05,1.69,12.13,8.0,6.08,242.0,10.24
7,Strasbourg,2018-11,20.78,1.31,1.21,78.5,319774.0,10.21
7,Strasbourg,2021-07,15.99,12.98,0.7,67.4,365456.0,11.41
7,Strasbourg,2017-05,23.35,2.01,1.01,6.87,386172.0,10.0
7,Strasbourg,2016-10,17.3,0.53,7.16,55.77,316881.0,11.23
7,Strasbourg,2020-11,31.93,10.33,1.3,100.0,197.0,11.69
7,Strasbourg,2017-07,6.64,1.05,1.3,47.43,246825.0,10.8
7,Strasbourg,2021-05,18.577475728155342,6.82,0.23,41.6,260078.0,9.83
7,Strasbourg,2020-07,27.3,3.1,8.54,84.3,382.0,10.32
7,Strasbourg,2022-07,2.32,10.44,1.02,87.33,305.0,9.98
7,Strasbourg,2019-01,2.11,13.17,0.75,86.92,279.0,11.03
7,Strasbourg,2017-12,15.98,10.75,1.32,67.96788461538462,333111.0,9.38
7,Strasbourg,2020-08,23.94,3.3,0.12,70.3,289721.0,11.98
7,Strasbourg,2017-09,18.08,15.04,0.8,69.21,240750.0,11.0
7,Strasbourg,2022-02,17.31,16.32,1.3,79.25,324068.0,9.65
7,Strasbourg,2018-09,26.16,8.65,1.34,82.26,355558.0,10.58
7,Strasbourg,2024-06,27.77,20.05,1.3902941176470593,100.0,181516.0,9.61
7,Strasbourg,2019-07,26.06,19.86,0.95,1.0,214054.0,8.2
7,Strasbourg,2016-05,28.87,7.94,0.39,87.53,196188.17647058822,11.35
7,Strasbourg,2021-06,21.11,13.75,1.47,80.51,347969.0,11.8
7,Strasbourg,2020-02,15.5,9.19,0.7,61.32,407453.0,10.08
7,Strasbourg,2016-06,28.4,11.71,1.4,100.0,999.0,9.19
7,Strasbourg,2021-10,14.59,1.54,0.4,56.02,258498.0,11.5
7,Strasbourg,2021-04,23.69,20.296601941747575,5.04,72.55,283393.0,10.28
7,Strasbourg,2022-06,6.94,1.22,7.65,34.98,310.0,11.52
7,Strasbourg,2020-09,11.71,14.5,1.4,6.71,303829.0,10.81
7,Strasbourg,2020-06,25.16,1.7,0.58,65.65,277.0,10.26
7,Strasbourg,2019-05,1.63,19.95,0.77,78.37,343518.0,12.07
7,Strasbourg,2018-07,13.04,17.1,1.01,6.48,213120.0,10.129207920792082
7,Strasbourg,2022-09,16.8,13.1,0.32,61.95,196188.17647058822,10.94
7,Strasbourg,2024-10,24.11,7.69,0.69,84.11,314820.0,12.88
7,Strasbourg,2018-01,13.31,1.63,0.6,46.48,315.0,1.06
7,Strasbourg,2023-03,20.7,16.07,0.81,81.97,317.0,11.7
7,Strasbourg,2022-04,6.74,10.5,1.12,44.8,387417.0,11.83
7,Strasbourg,2023-10,15.28,12.48,1.3902941176470593,74.24,265251.0,10.3
7,Strasbourg,2023-12,18.577475728155342,15.18,1.2,70.05,332155.0,11.96
7,Strasbourg,2018-04,16.29,12.87,0.98,70.78,239.0,11.01
7,Strasbourg,2024-08,26.57,13.27,1.04,9.64,230650.0,11.86
7,Strasbourg,2024-04,15.51,14.66,0.83,67.96788461538462,311034.0,10.22
7,Strasbourg,2024-09,17.36,7.51,1.3902941176470593,5.8,269128.0,11.14
7,Strasbourg,2024-01,17.42,6.45,1.3902941176470593,66.27,295372.0,10.129207920792082
7,Strasbourg,2018-08,18.4,12.5,0.73,62.06,270582.0,10.49
7,Strasbourg,2022-12,16.66,5.12,0.88,67.96788461538462,315744.0,11.6
7,Strasbourg,2023-09,11.83,13.07,1.0,62.64,193.0,10.04
7,Strasbourg,2018-02,18.577475728155342,8.69,0.9,79.48,209205.0,10.129207920792082
7,Strasbourg,2016-02,18.77,16.81,1.26,88.27,311467.0,11.18
7,Strasbourg,2021-11,20.18,9.77,0.85,64.91,314735.0,11.2
7,Strasbourg,2016-04,31.14,5.25,1.02,92.2,219236.0,11.02
7,Strasbourg,2020-12,17.35,15.35,8.48,67.2,298.0,13.0
7,Strasbourg,2019-03,19.9,2.93,0.7,55.86,259.0,1.07
7,Strasbourg,2016-11,18.577475728155342,5.86,0.99,63.5,399204.0,11.37
7,Strasbourg,2024-07,14.7,5.51,0.36,50.7,279296.0,11.18
7,Strasbourg,2018-10,27.79,12.38,1.3902941176470593,97.93,235.0,12.22
7,Strasbourg,2017-06,9.4,20.296601941747575,0.25,44.43,186745.0,10.83
7,Strasbourg,2024-12,22.81,16.54,1.0,87.34,327122.0,10.16
7,Strasbourg,2017-02,2.38,2.93,1.44,8.49,270140.0,9.7
7,Strasbourg,2019-12,10.49,20.296601941747575,0.7,4.52,281.0,11.3
7,Strasbourg,2022-01,21.46,1.15,1.21,77.55,251.0,11.84
8,Montpellier,2018-11,9.99,11.98,0.7,79.8,380.0,14.71
8,Montpellier,2017-10,14.61,8.11,0.88,56.7,267916.0,16.67
8,Montpellier,2019-10,13.57,12.61,1.06,61.3,212229.67647058822,13.09
8,Montpellier,2024-09,338.31431372549025,1.7,0.68,58.5,339.0,15.97
8,Montpellier,2019-05,17.9,14.81,0.43,55.2,313.0,15.29
8,Montpellier,2021-06,9999.0,10.95,0.38,57.76,354827.0,12.8
8,Montpellier,2021-08,23.9,4.4,0.85,73.78,304141.0,1.43
8,Montpellier,2017-09,16.11,6.24,0.76,53.23,374.0,14.72
8,Montpellier,2023-12,11.8,10.18,0.43,49.55,275967.0,17.54
8,Montpellier,2020-02,2.32,5.25,0.85,77.5,204434.0,15.09
8,Montpellier,2020-01,17.62,10.96,0.72,71.71,346175.0,1.39
8,Montpellier,2023-11,2.42,12.01,0.76,86.45,320011.0,15.2
8,Montpellier,2022-11,25.73,10.06,0.39,89.59,336.0,15.54
8,Montpellier,2018-06,9999.0,12.4,0.8,61.15892156862746,304063.0,14.96
8,Montpellier,2024-03,22.13,7.27,0.63,7.25,307479.0,15.1
8,Montpellier,2018-09,27.56,10.08,10.895094339622643,87.78,247693.0,15.5
8,Montpellier,2023-09,18.5,7.15,2.45,55.9,230.0,16.7
8,Montpellier,2024-01,17.76,4.38,0.67,60.24,383668.0,14.41
8,Montpellier,2024-06,24.2,8.37,0.93,82.95,212229.67647058822,14.79
8,Montpellier,2019-03,12.03,11.0,0.4,4.94,351470.0,1.58
8,Montpellier,2019-08,1.71,4.94,0.82,48.63,197482.0,1.57
8,Montpellier,2021-10,19.44,15.0,0.9,84.94,316342.0,13.61
8,Montpellier,2018-08,1.82,8.79,0.68,49.52,310530.0,14.51
8,Montpellier,2019-11,21.96,6.78,0.78,71.6,366020.0,14.13
8,Montpellier,2022-02,9.2,19.103431372549018,1.04,40.7,319480.0,1.28
8,Montpellier,2021-05,27.98,11.22,8.47,100.0,322.0,14.5
8,Montpellier,2023-10,999.0,8.62,9.22,59.81,261656.0,15.07
8,Montpellier,2019-12,21.8,8.88,8.0,73.42,257.0,14.99
8,Montpellier,2020-05,14.63,11.92,0.0,67.63,326551.0,15.15
8,Montpellier,2018-05,21.46,9.49,1.05,75.99,347763.0,14.96
8,Montpellier,2023-08,1.85,5.72,0.94,75.87,299149.0,15.51
8,Montpellier,2021-09,28.49,14.2,5.15,90.94,280716.0,15.43
8,Montpellier,2022-04,16.67,10.28,7.48,76.54,195.0,15.68
8,Montpellier,2019-02,14.01,12.89,0.38,61.52,333.0,15.4
8,Montpellier,2022-07,22.4,4.9,9.62,7.54,263288.0,14.86
8,Montpellier,2022-03,10.81,19.103431372549018,7.72,54.33,328242.0,16.64
8,Montpellier,2016-09,16.87,1.48,0.96,7.85,277017.0,13.92
8,Montpellier,2017-05,20.32,13.35,0.53,61.55,326.0,13.560571428571432
8,Montpellier,2019-09,21.04,999.0,0.35,67.23,286862.0,13.4
8,Montpellier,2017-11,12.86,10.14,0.86,47.84,324013.0,13.94
8,Montpellier,2018-07,32.3,14.74,0.88,100.0,350.0,15.52
8,Montpellier,2016-10,14.32,10.78,0.84,61.15892156862746,299594.0,15.16
8,Montpellier,2024-12,338.31431372549025,10.06,0.75,63.54,289.0,13.560571428571432
8,Montpellier,2017-07,21.82,1.65,3.52,82.6,219.0,14.77
8,Montpellier,2023-05,999.0,9.18,7.08,85.04,298.0,15.29
8,Montpellier,2019-06,7.86,6.09,1.39,4.11,336.0,14.35
8,Montpellier,2020-10,338.31431372549025,19.103431372549018,0.95,71.94,257380.0,15.48
8,Montpellier,2018-01,16.61,7.69,1.07,6.03,248146.0,15.67
8,Montpellier,2023-06,10.93,9.12,8.52,4.17,310042.0,1.51
8,Montpellier,2021-07,27.21,1.45,999.0,98.32,300157.0,16.23
8,Montpellier,2022-05,338.31431372549025,12.27,0.5,66.79,335.0,18.11
8,Montpellier,2021-12,17.3,11.24,0.54,64.19,253.0,16.12
8,Montpellier,2022-08,27.59,12.93,0.7,94.21,303830.0,14.49
8,Montpellier,2016-03,20.46,9.08,1.05,61.15892156862746,343641.0,14.03
8,Montpellier,2022-06,22.85,6.61,0.59,61.15892156862746,210217.0,14.67
8,Montpellier,2019-01,16.6,8.37,0.57,61.16,225137.0,16.28
8,Montpellier,2024-08,12.78,9.96,0.7,68.83,212229.67647058822,13.87
8,Montpellier,2016-05,11.58,16.88,0.48,60.12,339592.0,14.4
8,Montpellier,2022-12,22.29,19.58,1.2,94.13,381.0,1.54
8,Montpellier,2020-07,1.51,6.7,0.5,46.44,296206.0,13.32
8,Montpellier,2018-04,18.76,8.12,0.45,61.15892156862746,333313.0,15.58
8,Montpellier,2017-08,16.51,12.51,0.71,70.26,335172.0,17.15
8,Montpellier,2021-02,11.84,8.5,0.9,55.6,275173.0,13.8
8,Montpellier,2018-03,338.31431372549025,12.11,0.65,82.96,325507.0,16.27
8,Montpellier,2024-05,20.88,12.9,0.53,73.54,271294.0,15.54
8,Montpellier,2019-07,5.46,9.32,0.63,31.96,294267.0,15.26
8,Montpellier,2016-01,19.3,8.79,0.65,71.71,247990.0,16.95
8,Montpellier,2017-06,5.9,1.33,0.9,26.41,288717.0,1.64
8,Montpellier,2016-12,27.81,15.25,0.43,95.4,282741.0,15.49
8,Montpellier,2020-08,1.91,9.85,0.74,67.4,212229.67647058822,16.36
8,Montpellier,2020-06,2.51,1.94,0.92,100.0,306.0,14.86
8,Montpellier,2017-12,22.94,19.103431372549018,10.895094339622643,80.83,343071.0,15.25
8,Montpellier,2016-06,23.11,5.08,1.06,76.1,270179.0,14.7
8,Montpellier,2018-10,999.0,13.83,0.5,75.3,231748.0,15.7
8,Montpellier,2017-03,15.28,16.9,0.48,72.19,317812.0,16.26
8,Montpellier,2021-01,7.87,5.52,0.87,39.65,280406.0,1.4
8,Montpellier,2023-02,5.6,9.91,0.98,37.62,212229.67647058822,15.35
8,Montpellier,2020-04,22.11,19.103431372549018,0.99,82.0,191089.0,14.47
8,Montpellier,2022-01,16.23,15.81,1.08,74.72,249.0,12.91
8,Montpellier,2023-01,20.99,3.23,0.66,59.84,341402.0,16.07
8,Montpellier,2024-07,22.48,11.3,1.27,81.58,325.0,14.47
8,Montpellier,2017-02,18.34,8.76,0.99,54.66,299169.0,14.89
8,Montpellier,2021-03,1.96,19.103431372549018,0.57,71.41,341355.0,1.52
8,Montpellier,2016-02,9999.0,7.61,0.79,39.94,294976.0,14.94
8,Montpellier,2024-02,8.51,13.27,0.35,42.53,287118.0,14.93
8,Montpellier,2018-12,18.8,5.66,0.48,6.09,355.0,14.74
8,Montpellier,2017-04,14.0,7.07,0.97,61.15892156862746,222.0,1.45
8,Montpellier,2024-04,20.62,13.38,0.8,81.85,220888.0,13.560571428571432
8,Montpellier,2019-04,1.81,6.1,0.86,63.09,183984.0,15.78
8,Montpellier,2020-11,21.79,8.1,0.51,79.76,311374.0,15.64
8,Montpellier,2016-04,17.52,8.8,0.4,63.29,212229.67647058822,15.66
8,Montpellier,2016-08,14.6,13.33,0.75,5.91,299.0,15.78
8,Montpellier,2018-02,13.22,6.2,3.39,43.33,295864.0,15.24
8,Montpellier,2016-07,22.85,7.7,0.51,72.65,241151.0,16.82
8,Montpellier,2021-04,1.04,10.85,0.97,5.0,367555.0,16.29
8,Montpellier,2020-09,10.53,10.9,0.55,43.1,232996.0,15.43
8,Montpellier,2016-11,16.33,15.2,0.81,78.2,289201.0,15.94
8,Montpellier,2024-10,14.98,9.4,0.51,50.99,315494.0,13.73
8,Montpellier,2022-09,5.37,18.17,0.74,50.06,297.0,14.26
8,Montpellier,2017-01,22.12,6.64,0.72,62.33,372097.0,14.49
8,Montpellier,2020-12,13.07,5.1,0.56,45.31,246788.0,15.0
8,Montpellier,2023-03,20.05,8.91,0.4,61.85,335467.0,15.02
8,Montpellier,2020-03,15.19,7.0,1.04,55.53,999.0,15.08
8,Montpellier,2021-11,16.83,14.24,0.69,72.81,284062.0,1.4
8,Montpellier,2023-04,17.17,8.3,0.62,66.85,283237.0,13.66
8,Montpellier,2022-10,16.88,3.6,1.27,54.13,248401.0,14.56
8,Montpellier,2024-11,15.51,6.02,0.84,65.2,234.0,13.15
8,Montpellier,2023-07,338.31431372549025,14.15,7.84,82.07,250320.0,15.14
9,Bordeaux,2024-09,30.8,9.08,0.98,100.0,270948.0,1.3
9,Bordeaux,2016-08,13.88,11.66,0.85,65.5,350380.0,14.31
9,Bordeaux,2018-05,17.1,14.65,20.980000000000004,74.86,178399.0,12.9
9,Bordeaux,2019-08,11.61,7.84,0.9,48.55,192511.0,15.57
9,Bordeaux,2022-02,11.12,11.91,1.13,56.47,276.0,14.75
9,Bordeaux,2024-05,15.45,12.36,20.980000000000004,7.36,172638.0,13.9
9,Bordeaux,2021-10,16.81,11.84,8.0,6.58,249306.0,14.77
9,Bordeaux,2021-06,10.9,2.17,0.53,52.25460784313725,192591.0,13.8
9,Bordeaux,2022-09,13.57,4.25,0.87,52.62,173.0,15.1
9,Bordeaux,2024-08,13.98,17.28,9.94,71.5,144789.0,13.44
9,Bordeaux,2022-08,2.36,7.31,20.980000000000004,72.33,260.0,1.23
9,Bordeaux,2020-03,3.32,12.98,0.7,37.26,224.0,13.42
9,Bordeaux,2018-03,10.51,11.71,0.3,43.78,243.0,15.47
9,Bordeaux,2022-06,12.92,16.27,1.06,72.02,251194.0,13.88
9,Bordeaux,2019-10,21.47,1.56,0.54,81.11,208184.0,13.6
9,Bordeaux,2017-10,14.73,113.28933333333337,4.99,65.15,227.0,13.54
9,Bordeaux,2022-12,10.8,10.19,0.56,40.31,322.0,13.3
9,Bordeaux,2017-04,14.0,13.13,20.980000000000004,51.7,221206.0,13.88
9,Bordeaux,2019-11,16.0,12.64,9.73,64.95,161.0,13.78
9,Bordeaux,2019-07,15.89,14.74,7.85,69.39,229.0,13.2
9,Bordeaux,2020-11,23.3,10.84,0.66,9.36,207218.0,13.45
9,Bordeaux,2020-04,13.98,14.09,0.6,72.55,281.0,12.52
9,Bordeaux,2023-07,13.78,5.14,0.15,42.49,266792.0,13.75
9,Bordeaux,2019-09,1.79,4.37,5.9,57.83,345229.0,12.69
9,Bordeaux,2021-11,999.0,9999.0,0.38,64.41,304933.0,13.84
9,Bordeaux,2023-06,19.2,2.38,0.6,66.1,221646.0,1.32
9,Bordeaux,2022-04,11.97,12.83,1.2,56.35,243.0,12.205858585858584
9,Bordeaux,2023-08,1.54,10.17,0.96,62.41,231295.0,1.35
9,Bordeaux,2019-02,7.93,14.6,0.65,53.81,233673.0,13.28
9,Bordeaux,2020-06,17.09,4.5,0.58,59.44,207.0,11.27
9,Bordeaux,2024-03,2.0,6.66,7.77,6.12,282603.0,13.44
9,Bordeaux,2016-02,12.77,9.83,0.84,52.11,167671.0,13.4
9,Bordeaux,2021-04,12.83,12.99,0.71,62.08,314385.0,14.5
9,Bordeaux,2021-12,19.76,17.07,0.96,8.51,234450.0,11.25
9,Bordeaux,2024-02,19.58,9.68,0.8,62.87,354421.0,13.6
9,Bordeaux,2023-01,9.35,9.33,7.17,35.81,276582.0,12.205858585858584
9,Bordeaux,2016-10,1.72,13.35,0.67,52.25460784313725,297.0,14.45
9,Bordeaux,2016-06,18.1,12.0,0.77,68.58,234304.0,12.6
9,Bordeaux,2023-04,2.15,11.2,0.51,85.0,264350.0,1.28
9,Bordeaux,2020-12,9.54,13.81,1.12,64.15,321197.0,13.6
9,Bordeaux,2023-09,32.87480392156862,15.65,0.54,77.72,276.0,12.81
9,Bordeaux,2020-05,32.87480392156862,7.39,0.15,59.37,295.0,14.33
9,Bordeaux,2021-05,17.67,6.01,0.7,57.53,242796.0,12.205858585858584
9,Bordeaux,2017-02,17.67,11.67,1.0,67.57,314.0,13.25
9,Bordeaux,2017-11,8.05,9.12,0.65,43.01,999.0,12.6
9,Bordeaux,2017-05,12.74,12.64,0.96,63.36,340939.0,14.22
9,Bordeaux,2019-05,15.24,12.62,0.94,66.35,221439.0,12.03
9,Bordeaux,2017-06,9.63,15.45,0.55,57.3,338.0,14.26
9,Bordeaux,2016-11,21.45,9.95,0.55,66.25,300968.0,14.22
9,Bordeaux,2018-08,9.49,5.5,0.43,35.9,281.0,1.45
9,Bordeaux,2022-10,29.69,1.02,0.54,100.0,194051.0,13.82
9,Bordeaux,2019-06,12.5,7.53,7.27,48.08,294396.0,13.19
9,Bordeaux,2018-09,30.1,1.0,8.52,82.46,230679.0,13.2
9,Bordeaux,2018-01,18.77,113.28933333333337,0.6,5.58,272808.0,14.99
9,Bordeaux,2024-06,7.42,0.03,0.77,27.04,245758.0,13.69
9,Bordeaux,2021-07,32.87480392156862,14.1,1.11,1.0,318375.0,13.1
9,Bordeaux,2016-07,25.8,113.28933333333337,0.64,81.47,406.0,12.73
9,Bordeaux,2017-01,13.97,7.05,0.29,58.54,322627.0,13.02
9,Bordeaux,2019-01,9.79,8.4,0.83,4.59,217423.0,13.81
9,Bordeaux,2024-04,1.64,1.28,0.39,60.58,282866.0,15.9
9,Bordeaux,2016-09,10.5,8.97,0.78,5.78,190109.0,15.0
9,Bordeaux,2018-11,9.01,1.29,0.53,30.53,265.0,13.95
9,Bordeaux,2019-12,17.79,1.1,0.62,67.77,335772.0,1.42
9,Bordeaux,2024-11,16.38,1.11,0.4,67.76,230155.0,1.21
9,Bordeaux,2022-03,11.82,11.47,0.5,5.62,267570.0,14.1
9,Bordeaux,2024-12,15.61,10.14,0.74,68.45,248.0,1.37
9,Bordeaux,2024-01,16.4,12.07,0.45,56.52,265360.0,13.48
9,Bordeaux,2020-10,22.24,10.05,0.66,76.68,324603.0,13.05
9,Bordeaux,2020-08,22.66,3.92,0.83,7.39,198021.0,1.23
9,Bordeaux,2021-01,999.0,3.32,1.21,54.98,235.0,15.13
9,Bordeaux,2018-04,32.87480392156862,1.2,0.2,4.08,290.0,12.205858585858584
9,Bordeaux,2016-05,10.66,10.25,0.73,43.9,251235.0,14.2
9,Bordeaux,2022-01,15.29,8.7,0.8,58.5,243980.0,12.02
9,Bordeaux,2018-06,6.44,8.9,0.69,36.91,263094.0,12.205858585858584
9,Bordeaux,2023-11,1.61,6.09,0.69,50.12,329.0,12.205858585858584
9,Bordeaux,2023-05,20.83,1.16,0.8,75.3,282524.0,12.205858585858584
9,Bordeaux,2022-11,17.2,15.4,0.79,71.4,212440.0,13.46
9,Bordeaux,2023-12,15.14,5.83,0.84,53.37,234.0,30.0
9,Bordeaux,2019-03,32.87480392156862,13.5,999.0,58.89,240.0,11.82
9,Bordeaux,2018-10,11.3,16.74,0.91,6.26,327550.0,12.29
9,Bordeaux,2020-02,13.6,14.4,1.19,6.97,264138.0,13.84
9,Bordeaux,2020-07,14.97,9.43,0.73,52.25460784313725,291.0,14.06
9,Bordeaux,2021-08,12.72,9.57,9.97,50.9,232341.0,13.55
9,Bordeaux,2020-09,1.22,7.35,0.89,47.27,217.0,13.19
9,Bordeaux,2018-07,15.17,4.01,1.0,52.84,235.0,15.4
9,Bordeaux,2016-03,21.76,8.65,0.49,76.89,243461.0,13.29
9,Bordeaux,2016-12,10.98,7.85,0.58,37.65,219115.0,1.27
9,Bordeaux,2017-07,8.12,6.33,1.03,39.3,263978.0,14.6
9,Bordeaux,2016-01,21.82,2.18,0.61,64.96,10.0,15.53
9,Bordeaux,2017-08,2.0,11.12,0.65,71.5,302894.0,14.35
9,Bordeaux,2020-01,14.18,8.0,0.66,62.22,250.0,13.78
9,Bordeaux,2018-12,32.87480392156862,13.21,0.76,5.25,165361.0,12.205858585858584
9,Bordeaux,2024-10,3.05,1.27,0.5,52.25460784313725,197508.0,1.35
9,Bordeaux,2023-02,2.54,12.1,6.0,84.0,254751.0,14.41
9,Bordeaux,2017-12,22.05,1.08,0.75,52.25460784313725,234112.0,14.02
9,Bordeaux,2021-09,12.13,11.53,20.980000000000004,48.72,635752.3301886793,1.35
9,Bordeaux,2024-07,32.93,8.97,0.8,100.0,274761.0,13.56
9,Bordeaux,2017-09,14.81,1.43,0.67,60.94,222051.0,12.205858585858584
9,Bordeaux,2019-04,13.12,5.28,0.71,41.86,306298.0,13.71
9,Bordeaux,2021-03,16.61,14.2,0.69,73.62,207.0,13.77
9,Bordeaux,2021-02,10.95,11.63,0.66,52.25460784313725,256.0,12.35
9,Bordeaux,2016-04,17.01,1.31,1.3,79.2,317991.0,13.29
9,Bordeaux,2017-03,8.99,999.0,999.0,6.5,200.0,14.5
9,Bordeaux,2023-10,16.31,4.1,8.0,51.39,240.0,14.0
9,Bordeaux,2018-02,12.03,8.01,0.57,43.8,242.0,14.6
9,Bordeaux,2022-05,20.45,7.76,0.01,69.6,5.0E7,12.06
9,Bordeaux,2023-03,16.06,9.13,0.71,57.98,635752.3301886793,11.71
9,Bordeaux,2022-07,1.55,1.45,0.48,61.28,310513.0,13.76
